student_id,attendance,marks,assignment,lms,risk_score,risk_label
800,77,37,35,79,43.2,Medium
801,62,46,83,81,36.7,Medium
802,56,34,81,21,49.1,Medium
803,65,43,52,85,42.2,Medium
804,86,71,44,23,33.2,Medium
805,95,38,39,57,37.1,Medium
806,77,75,48,88,28.3,Low
807,41,77,92,90,33.1,Medium
808,45,90,30,60,43,Medium
809,46,90,82,70,31.2,Medium
810,52,79,94,66,30.1,Medium
811,66,32,31,23,55.5,Medium
812,50,36,43,82,52.4,Medium
813,99,41,75,46,28.5,Low
814,94,61,91,48,21.1,Low
815,54,56,67,53,42.9,Medium
816,48,98,68,75,30.3,Medium
817,47,80,33,24,48.2,Medium
818,85,93,55,35,23.6,Low
819,45,85,33,44,45.5,Medium
820,87,72,81,94,18,Low
821,99,85,81,63,12.4,Low
822,82,50,32,46,41.2,Medium
823,43,38,64,32,55.4,Medium
824,50,68,99,94,30.4,Medium
825,90,55,39,40,35.7,Medium
826,97,62,90,62,18.4,Low
827,67,39,89,70,36.7,Medium
828,65,70,79,61,31.1,Medium
829,43,58,64,96,43,Medium
830,54,41,34,97,49.6,Medium
831,58,55,75,67,38.6,Medium
832,45,48,87,94,40.8,Medium
833,98,63,46,97,23,Low
834,44,57,97,70,38.9,Medium
835,57,78,73,89,30.3,Medium
836,45,32,31,82,58,Medium
837,70,85,74,28,28.9,Low
838,64,81,81,86,25.3,Low
839,43,61,73,77,42.2,Medium
840,45,44,41,55,55.1,Medium
841,80,47,53,70,36.3,Medium
842,76,80,45,97,26.9,Low
843,98,56,56,53,27.5,Low
844,89,57,60,85,26.8,Low
845,95,95,95,58,8.7,Low
846,64,69,71,65,33,Medium
847,73,67,56,64,33.1,Medium
848,58,43,94,21,43,Medium
849,73,85,84,33,25.2,Low
850,54,86,83,73,28.7,Low
851,89,35,56,93,33.4,Medium
852,47,75,67,84,36.9,Medium
853,93,91,31,41,25.2,Low
854,83,98,57,95,16.5,Low
855,86,53,34,50,37.9,Medium
856,88,44,99,99,21.9,Low
857,92,64,69,26,27.6,Low
858,73,46,79,29,38.3,Medium
859,57,90,83,98,23.8,Low
860,69,87,44,81,29.4,Low
861,52,87,94,54,28.9,Low
862,94,82,54,73,19.7,Low
863,86,64,68,53,27.5,Low
864,94,39,73,74,28.7,Low
865,72,74,71,67,28.1,Low
866,74,86,39,95,27.3,Low
867,91,75,72,23,24.4,Low
868,63,41,59,31,47.6,Medium
869,65,77,87,44,29.1,Low
870,86,46,93,33,29.9,Low
871,90,91,69,58,17.1,Low
872,83,41,61,40,38.3,Medium
873,92,52,85,35,27.1,Low
874,81,75,50,78,27.3,Low
875,86,48,77,52,30.6,Medium
876,40,54,90,24,47.4,Medium
877,52,72,65,90,35.6,Medium
878,94,81,78,72,15.3,Low
879,49,56,68,66,43.4,Medium
880,58,91,34,98,32.9,Medium
881,44,80,36,83,42.9,Medium
882,47,42,72,24,51.8,Medium
883,43,66,59,90,42.2,Medium
884,88,66,32,99,28.7,Low
885,52,37,44,67,52.6,Medium
886,77,85,80,86,19.1,Low
887,92,59,81,96,19.7,Low
888,85,78,33,91,26.9,Low
889,88,89,91,72,12.7,Low
890,85,84,49,81,22.9,Low
891,58,75,37,61,40.8,Medium
892,91,71,78,59,20.8,Low
893,89,79,56,88,20.7,Low
894,47,68,64,86,39.4,Medium
895,66,56,92,24,36,Medium
896,89,43,79,82,27.5,Low
897,86,93,69,75,16.4,Low
898,69,54,88,84,30.2,Medium
899,43,64,35,36,53,Medium
900,50,93,99,68,25.5,Low
901,60,44,64,27,47.3,Medium
902,82,72,31,74,32,Medium
903,41,65,88,43,42.2,Medium
904,95,64,49,99,23.1,Low
905,60,43,37,44,51.3,Medium
906,56,81,49,97,33.8,Medium
907,82,38,47,68,39.6,Medium
908,90,49,53,71,31.6,Medium
909,68,60,50,33,41.5,Medium
910,66,96,89,37,23.3,Low
911,63,32,47,81,47.7,Medium
912,92,72,61,51,24.3,Low
913,88,83,66,51,21.6,Low
914,42,55,79,63,44.6,Medium
915,78,37,47,92,39.1,Medium
916,49,86,56,59,37.5,Medium
917,42,46,69,42,51.4,Medium
918,92,95,81,37,14.8,Low
919,84,85,33,87,25.6,Low
920,81,31,71,81,36,Medium
921,65,60,44,84,38.8,Medium
922,93,35,37,88,36.1,Medium
923,76,83,38,54,31.7,Medium
924,66,46,95,92,31.6,Medium
925,44,33,79,23,54.4,Medium
926,81,57,69,25,34.2,Medium
927,50,35,50,61,53.4,Medium
928,52,97,55,59,33.2,Medium
929,80,83,52,74,25.3,Low
930,73,49,65,36,39.5,Medium
931,77,66,75,70,27.4,Low
932,79,34,67,95,35.3,Medium
933,72,57,49,78,36.5,Medium
934,98,97,56,28,17.7,Low
935,73,56,70,91,30.9,Medium
936,66,41,34,79,46.6,Medium
937,75,44,97,87,28.7,Low
938,65,33,77,66,42.1,Medium
939,90,35,59,38,37.9,Medium
940,64,51,70,21,43,Medium
941,58,54,66,70,40.4,Medium
942,60,41,65,48,45.9,Medium
943,70,61,46,59,38.6,Medium
944,68,45,70,29,42.4,Medium
945,48,80,51,26,44,Medium
946,58,35,37,61,52.8,Medium
947,65,44,64,50,43,Medium
948,64,56,72,69,36.3,Medium
949,79,67,46,83,30.8,Medium
950,82,54,46,29,38.9,Medium
951,99,59,85,77,18,Low
952,68,85,60,53,30,Low
953,64,49,87,67,35.6,Medium
954,58,63,95,40,34.9,Medium
955,43,67,66,83,41.2,Medium
956,84,89,80,83,15.4,Low
957,59,51,74,31,43.2,Medium
958,85,77,69,89,20.2,Low
959,94,42,65,23,34.5,Medium
960,40,90,94,43,33.9,Medium
961,50,50,54,56,48.6,Medium
962,43,98,55,72,35.2,Medium
963,46,64,55,82,43.2,Medium
964,67,80,96,48,25.2,Low
965,75,45,40,85,40,Medium
966,97,90,96,25,12.5,Low
967,46,67,56,47,45.6,Medium
968,59,82,87,65,27.9,Low
969,74,35,54,60,43.1,Medium
970,90,35,73,22,36.7,Medium
971,90,80,64,94,17.8,Low
972,78,91,84,21,22.6,Low
973,60,95,56,43,32,Medium
974,83,97,73,55,17.6,Low
975,94,84,90,96,9.6,Low
976,40,59,31,99,50.2,Medium
977,76,43,90,37,35,Medium
978,85,69,44,48,31.7,Medium
979,81,53,85,94,25.3,Low
980,42,54,78,81,43.3,Medium
981,73,72,77,34,30.4,Medium
982,52,82,95,29,32.7,Medium
983,55,37,53,36,52.7,Medium
984,94,41,35,90,34.1,Medium
985,73,48,49,81,38.5,Medium
986,63,61,30,72,43.3,Medium
987,52,81,63,80,34.3,Medium
988,45,68,93,99,33.1,Medium
989,78,65,71,25,32.6,Medium
990,41,82,42,68,43.8,Medium
991,50,69,80,21,41.2,Medium
992,46,34,65,47,53.7,Medium
993,46,56,48,39,51.3,Medium
994,78,42,72,20,39.8,Medium
995,78,46,84,94,28.8,Low
996,51,81,87,56,32.3,Medium
997,90,69,63,90,21.7,Low
998,61,88,51,89,30.1,Medium
999,90,39,49,46,37.9,Medium
1000,90,93,60,48,19.3,Low
1001,91,77,62,42,23.9,Low
1002,42,67,53,48,47.7,Medium
1003,52,60,62,66,42.2,Medium
1004,69,43,64,69,39.8,Medium
1005,49,86,66,40,37.4,Medium
1006,91,32,40,83,37.7,Medium
1007,48,82,55,59,39.3,Medium
1008,45,52,94,95,38.1,Medium
1009,92,54,64,49,29.3,Low
1010,93,56,77,76,23,Low
1011,83,87,53,30,27.1,Low
1012,41,43,44,35,58.4,Medium
1013,83,97,84,77,13.2,Low
1014,55,46,98,57,38.9,Medium
1015,52,43,50,38,52.5,Medium
1016,87,40,47,97,34.1,Medium
1017,52,51,78,42,44.1,Medium
1018,61,66,73,77,33.5,Medium
1019,96,81,38,70,22.7,Low
1020,58,79,59,71,34.2,Medium
1021,65,46,69,73,39.1,Medium
1022,53,64,36,32,49.2,Medium
1023,70,69,87,80,25.9,Low
1024,68,40,97,77,33.7,Medium
1025,84,57,69,33,32.2,Medium
1026,81,30,64,88,37,Medium
1027,61,82,53,24,38,Medium
1028,46,35,75,87,47.4,Medium
1029,76,41,82,36,37.3,Medium
1030,88,30,34,84,40.6,Medium
1031,80,39,54,82,37.3,Medium
1032,66,71,87,73,27.6,Low
1033,70,38,58,36,45.4,Medium
1034,45,99,57,82,32.7,Medium
1035,55,55,45,73,45.2,Medium
1036,77,67,62,58,30.9,Medium
1037,77,92,86,78,16.6,Low
1038,99,74,78,65,16.1,Low
1039,89,39,68,31,36,Medium
1040,71,89,43,63,30,Medium
1041,72,40,34,53,47.1,Medium
1042,88,41,87,69,28.2,Low
1043,56,36,81,98,40.8,Medium
1044,72,49,51,47,41.6,Medium
1045,50,33,97,70,43.7,Medium
1046,52,80,35,57,42.5,Medium
1047,69,35,61,34,46.3,Medium
1048,40,64,58,28,50.4,Medium
1049,69,46,82,22,40,Medium
1050,66,74,93,94,23.4,Low
1051,79,37,66,34,40.7,Medium
1052,62,79,95,90,23.5,Low
1053,59,35,80,51,44.8,Medium
1054,45,54,47,52,51.2,Medium
1055,76,83,79,43,24.6,Low
1056,59,43,85,61,40.4,Medium
1057,76,36,77,96,33.8,Medium
1058,45,38,71,57,50.7,Medium
1059,68,33,65,66,43.3,Medium
1060,52,90,81,29,33.1,Medium
1061,66,68,54,39,38.5,Medium
1062,89,76,42,63,26.9,Low
1063,59,31,64,86,45.7,Medium
1064,52,52,70,81,41.5,Medium
1065,78,79,43,58,30.7,Medium
1066,47,64,68,83,40.1,Medium
1067,92,43,84,37,29.8,Low
1068,56,81,71,96,29.5,Low
1069,69,45,90,67,34.2,Medium
1070,40,35,68,88,51.1,Medium
1071,63,91,75,59,26.6,Low
1072,55,58,79,57,39.1,Medium
1073,50,33,93,28,48.7,Medium
1074,43,83,33,26,48.7,Medium
1075,43,81,41,73,43,Medium
1076,56,88,88,86,25,Low
1077,88,30,55,64,38.4,Medium
1078,49,40,78,62,46.6,Medium
1079,60,60,58,23,44.1,Medium
1080,92,35,86,62,29.3,Low
1081,77,82,44,20,33.8,Medium
1082,96,38,96,48,26.2,Low
1083,96,44,95,48,24.6,Low
1084,88,58,72,42,28.8,Low
1085,57,44,84,75,39.7,Medium
1086,93,87,90,48,13.9,Low
1087,97,50,66,69,26.1,Low
1088,49,43,95,61,42.4,Medium
1089,84,44,59,79,33.5,Medium
1090,55,99,32,68,35.1,Medium
1091,78,69,70,95,24.6,Low
1092,54,51,95,81,36,Medium
1093,73,65,55,63,34,Medium
1094,44,52,46,23,55.3,Medium
1095,56,69,77,57,35.8,Medium
1096,76,30,34,74,46.4,Medium
1097,47,65,96,58,36.7,Medium
1098,63,31,78,86,41.3,Medium
1099,67,36,81,96,36.6,Medium
1100,86,79,50,35,28.4,Low
1101,47,64,68,64,42,Medium
1102,62,48,30,83,46.5,Medium
1103,74,66,87,46,28.6,Low
1104,70,59,99,26,31.9,Medium
1105,94,38,67,44,33.2,Medium
1106,56,73,59,92,34.7,Medium
1107,67,62,93,33,32.7,Medium
1108,87,64,80,58,24.2,Low
1109,87,47,88,35,30,Low
1110,90,89,82,45,16.4,Low
1111,51,99,53,61,33.2,Medium
1112,63,39,50,23,50.8,Medium
1113,54,40,55,35,51.9,Medium
1114,79,74,87,23,26.5,Low
1115,70,54,98,46,31.6,Medium
1116,66,98,92,79,17.9,Low
1117,74,36,93,21,38.9,Medium
1118,94,50,73,99,22.9,Low
1119,57,94,60,49,32.1,Medium
1120,75,78,81,94,21,Low
1121,47,84,71,48,37,Medium
1122,85,43,49,59,37.4,Medium
1123,99,47,98,31,23.6,Low
1124,88,93,63,41,20.2,Low
1125,77,89,51,40,28.3,Low
1126,44,90,93,51,31.7,Medium
1127,93,32,77,52,32.6,Medium
1128,53,44,75,38,46.8,Medium
1129,77,59,31,83,37,Medium
1130,59,93,76,65,26.8,Low
1131,83,62,92,43,25.5,Low
1132,48,67,45,63,45.4,Medium
1133,72,80,43,74,31.2,Medium
1134,57,66,30,54,46,Medium
1135,45,52,58,34,51.4,Medium
1136,76,47,36,79,40.4,Medium
1137,41,89,57,79,37.6,Medium
1138,69,40,52,73,42.7,Medium
1139,45,56,55,61,48.1,Medium
1140,56,58,90,67,35.5,Medium
1141,78,45,38,38,43.9,Medium
1142,96,80,31,51,26.3,Low
1143,80,46,65,63,34.9,Medium
1144,62,94,68,26,30.8,Medium
1145,70,76,85,65,25.7,Low
1146,59,60,62,69,39.1,Medium
1147,44,76,57,90,39.2,Medium
1148,60,37,90,96,37.3,Medium
1149,82,53,69,91,28.4,Low
1150,50,94,98,79,24.3,Low
1151,99,33,79,84,26.3,Low
1152,43,36,66,33,55.5,Medium
1153,62,38,82,94,38,Medium
1154,77,95,31,25,32,Medium
1155,98,94,55,97,11.9,Low
1156,69,37,88,31,40.6,Medium
1157,81,69,82,72,23.3,Low
1158,80,43,38,55,42,Medium
1159,57,58,48,97,40.5,Medium
1160,91,33,84,99,27,Low
1161,80,96,37,79,23.9,Low
1162,99,49,93,66,20.5,Low
1163,82,98,64,53,19.7,Low
1164,70,74,90,50,26.8,Low
1165,69,53,46,64,40.9,Medium
1166,73,32,60,25,46.7,Medium
1167,70,96,60,71,24.1,Low
1168,86,52,57,23,36.3,Medium
1169,77,95,96,98,11.7,Low
1170,64,99,81,32,25.3,Low
1171,56,83,73,55,32.6,Medium
1172,75,56,66,79,32.1,Medium
1173,79,70,67,59,28.1,Low
1174,69,36,81,56,39.8,Medium
1175,41,43,50,33,57.4,Medium
1176,63,82,69,72,29.2,Low
1177,48,83,95,53,31.6,Medium
1178,40,35,49,54,58.3,Medium
1179,63,88,48,74,31.4,Medium
1180,77,68,84,20,30,Low
1181,87,99,98,61,9.8,Low
1182,66,56,71,73,35.3,Medium
1183,65,76,85,35,30.7,Medium
1184,65,37,78,52,42.1,Medium
1185,46,60,48,41,49.9,Medium
1186,64,36,72,22,47,Medium
1187,95,69,75,44,21.9,Low
1188,55,50,65,43,45.7,Medium
1189,77,78,40,91,28.7,Low
1190,81,95,39,29,28.4,Low
1191,57,66,71,36,39.6,Medium
1192,56,34,71,42,49,Medium
1193,88,59,46,70,30.9,Medium
1194,83,49,33,34,42.1,Medium
1195,86,33,78,68,33.3,Medium
1196,45,79,97,69,32,Medium
1197,94,97,32,63,20.6,Low
1198,59,42,78,51,43.1,Medium
1199,87,71,34,40,33.1,Medium
1200,62,62,89,86,30.2,Medium
1201,85,81,76,23,24.2,Low
1202,51,51,93,43,41.4,Medium
1203,51,38,43,35,56.1,Medium
1204,73,94,32,31,33.1,Medium
1205,47,34,84,97,44.5,Medium
1206,95,57,52,46,29.9,Low
1207,66,76,95,60,25.8,Low
1208,88,41,39,50,39.7,Medium
1209,47,38,69,56,50.4,Medium
1210,87,33,66,73,34.8,Medium
1211,94,39,36,45,39,Medium
1212,72,65,39,71,36.8,Medium
1213,76,35,60,68,40.3,Medium
1214,58,90,69,96,26.4,Low
1215,63,49,49,33,47,Medium
1216,61,50,86,56,37.8,Medium
1217,42,76,78,24,42.4,Medium
1218,48,93,85,45,31.4,Medium
1219,50,45,81,75,42.8,Medium
1220,45,51,91,41,44.4,Medium
1221,78,37,77,66,35.7,Medium
1222,78,55,71,86,29.5,Low
1223,76,70,36,22,39.2,Medium
1224,41,77,33,37,50.2,Medium
1225,93,85,34,70,23.5,Low
1226,99,57,34,82,28.3,Low
1227,76,99,79,62,17.9,Low
1228,45,38,69,82,48.6,Medium
1229,45,69,86,59,38.2,Medium
1230,78,97,78,53,18.8,Low
1231,75,38,81,50,37.4,Medium
1232,64,44,88,68,36.8,Medium
1233,89,96,90,38,13.8,Low
1234,55,75,62,89,34.2,Medium
1235,60,92,30,58,36.6,Medium
1236,90,41,85,62,28.5,Low
1237,49,68,44,77,43.5,Medium
1238,95,34,32,76,37.8,Medium
1239,44,70,48,52,46.6,Medium
1240,89,82,75,27,22.1,Low
1241,64,69,31,37,43.8,Medium
1242,70,65,32,91,37,Medium
1243,42,48,70,76,47.2,Medium
1244,59,74,64,53,36.1,Medium
1245,43,80,43,96,40.6,Medium
1246,53,61,43,22,49.7,Medium
1247,51,53,55,34,49.3,Medium
1248,53,34,61,27,53.7,Medium
1249,76,46,60,95,34.3,Medium
1250,57,50,98,39,38.7,Medium
1251,66,34,77,75,40.5,Medium
1252,46,30,60,78,52.8,Medium
1253,87,52,89,71,24.7,Low
1254,74,83,52,33,31.8,Medium
1255,61,60,73,58,37.2,Medium
1256,60,97,99,56,21.5,Low
1257,82,78,62,68,24.6,Low
1258,98,46,40,82,30.8,Medium
1259,97,85,82,83,11,Low
1260,57,41,83,66,41.7,Medium
1261,77,38,34,47,46.3,Medium
1262,65,92,59,52,29.4,Low
1263,92,39,94,62,26.5,Low
1264,61,70,84,47,33.1,Medium
1265,95,34,47,25,39.9,Medium
1266,76,98,80,73,16.9,Low
1267,44,33,99,24,50.3,Medium
1268,87,35,74,96,30.3,Medium
1269,74,73,45,28,36.7,Medium
1270,51,50,57,24,50.8,Medium
1271,74,99,84,39,20,Low
1272,73,34,49,98,41,Medium
1273,86,64,96,71,20.1,Low
1274,59,31,85,22,47.9,Medium
1275,88,31,63,83,34.6,Medium
1276,51,69,83,75,34.8,Medium
1277,73,82,39,95,28.9,Low
1278,65,59,77,91,31.8,Medium
1279,73,49,83,85,31,Medium
1280,71,69,98,98,21.5,Low
1281,85,98,66,45,18.9,Low
1282,46,70,99,27,38.1,Medium
1283,65,92,70,96,22.8,Low
1284,64,46,52,57,44.5,Medium
1285,85,46,45,43,38.9,Medium
1286,78,56,40,77,36.3,Medium
1287,91,64,44,39,31.7,Medium
1288,56,54,65,86,39.8,Medium
1289,63,47,86,72,36.3,Medium
1290,66,51,41,38,46.3,Medium
1291,43,62,60,48,47.4,Medium
1292,66,31,71,64,43.7,Medium
1293,86,48,59,55,33.9,Medium
1294,98,91,38,25,23.4,Low
1295,69,82,43,65,32.7,Medium
1296,42,96,76,87,30.5,Medium
1297,45,74,76,47,39.9,Medium
1298,97,33,71,91,28,Low
1299,47,46,93,37,45.1,Medium
1300,55,71,45,33,44.4,Medium
1301,54,85,59,68,34.3,Medium
1302,75,49,83,26,36.1,Medium
1303,92,75,31,50,29.5,Low
1304,79,57,50,70,34.3,Medium
1305,94,53,75,40,27.5,Low
1306,47,83,81,78,32.3,Medium
1307,91,42,54,70,33.2,Medium
1308,78,85,46,72,26.9,Low
1309,97,35,40,32,39.5,Medium
1310,91,61,41,73,29.8,Low
1311,69,42,92,49,36.5,Medium
1312,95,31,59,86,32.3,Medium
1313,89,88,77,54,17.2,Low
1314,51,45,61,58,48.1,Medium
1315,43,63,33,57,51.6,Medium
1316,53,66,93,70,33.4,Medium
1317,98,40,49,62,32.8,Medium
1318,95,53,58,41,30.4,Medium
1319,64,84,51,84,30.6,Medium
1320,99,55,56,28,29.9,Low
1321,96,67,51,65,24.8,Low
1322,44,90,52,32,41.8,Medium
1323,93,45,81,79,25.2,Low
1324,91,57,30,24,38.1,Medium
1325,62,98,69,91,22.9,Low
1326,97,47,86,56,24.3,Low
1327,69,71,76,64,29.5,Low
1328,78,74,61,23,32.1,Medium
1329,51,80,31,91,40.3,Medium
1330,54,74,71,94,32.6,Medium
1331,58,42,67,56,45.2,Medium
1332,65,95,38,34,34.5,Medium
1333,84,60,40,50,35.4,Medium
1334,43,86,37,36,46,Medium
1335,77,84,98,34,21,Low
1336,47,45,36,93,51.2,Medium
1337,69,74,85,98,23.4,Low
1338,54,69,64,45,40.4,Medium
1339,51,91,70,71,31.2,Medium
1340,49,43,96,85,39.8,Medium
1341,51,35,96,45,45.4,Medium
1342,56,64,77,87,34.3,Medium
1343,99,71,87,36,18.1,Low
1344,79,91,80,72,17.9,Low
1345,99,67,82,39,20,Low
1346,41,51,95,30,46.3,Medium
1347,58,40,91,93,37.3,Medium
1348,93,83,35,35,27.4,Low
1349,68,97,36,58,30.7,Medium
1350,40,49,88,70,44.7,Medium
1351,61,45,84,72,38.1,Medium
1352,64,54,88,86,32,Medium
1353,49,69,45,53,45.4,Medium
1354,48,59,97,95,34.2,Medium
1355,58,82,36,72,37.8,Medium
1356,51,34,58,22,55.6,Medium
1357,68,83,86,86,22.1,Low
1358,93,88,85,26,16.8,Low
1359,91,38,49,59,36.5,Medium
1360,57,69,52,56,40.5,Medium
1361,95,68,55,50,25.6,Low
1362,55,73,83,38,35.7,Medium
1363,43,40,54,32,56.8,Medium
1364,82,82,67,66,22.6,Low
1365,64,90,44,64,32.2,Medium
1366,61,49,55,83,41.6,Medium
1367,68,43,87,37,38.8,Medium
1368,98,50,71,71,24.5,Low
1369,61,46,81,97,35.9,Medium
1370,54,67,38,93,41.4,Medium
1371,87,95,45,64,21.3,Low
1372,41,42,97,72,44.4,Medium
1373,52,97,97,76,23.1,Low
1374,51,87,78,53,32.6,Medium
1375,65,79,74,38,31.7,Medium
1376,79,59,43,33,38.8,Medium
1377,51,67,85,76,34.9,Medium
1378,66,79,81,41,29.6,Low
1379,85,88,43,31,27.9,Low
1380,74,57,61,68,34.3,Medium
1381,41,33,71,35,56,Medium
1382,56,61,44,46,45.9,Medium
1383,41,99,91,24,33.3,Medium
1384,56,54,77,36,42.4,Medium
1385,73,84,88,95,18.5,Low
1386,73,50,57,68,37.6,Medium
1387,84,82,82,43,21.1,Low
1388,78,54,89,92,25.6,Low
1389,80,32,35,43,47.1,Medium
1390,48,64,53,96,41.4,Medium
1391,53,45,48,21,53.6,Medium
1392,82,56,95,37,27.7,Low
1393,59,47,35,49,50.4,Medium
1394,90,55,37,75,32.6,Medium
1395,72,73,73,50,29.7,Low
1396,63,54,30,37,48.9,Medium
1397,44,58,41,86,48.2,Medium
1398,71,46,43,36,45.6,Medium
1399,62,68,31,65,42.1,Medium
1400,40,89,75,67,35.6,Medium
1401,77,65,67,55,30.8,Medium
1402,71,74,57,33,34.7,Medium
1403,55,69,69,30,40.5,Medium
1404,59,87,39,26,39.9,Medium
1405,55,67,95,36,35.3,Medium
1406,91,92,96,41,12.7,Low
1407,97,51,80,22,27.7,Low
1408,52,84,73,43,35.1,Medium
1409,85,32,45,34,44,Medium
1410,50,68,31,93,44.1,Medium
1411,92,33,57,70,34.9,Medium
1412,81,65,72,29,30.8,Medium
1413,56,98,97,30,25.8,Low
1414,46,84,84,32,36.4,Medium
1415,61,81,82,67,28.2,Low
1416,70,43,75,67,37.4,Medium
1417,43,98,81,94,27.8,Low
1418,56,85,51,96,32.3,Medium
1419,40,67,32,49,52.6,Medium
1420,41,99,83,39,33.4,Medium
1421,90,80,43,98,21.6,Low
1422,72,81,88,90,20.3,Low
1423,83,50,96,97,22.9,Low
1424,99,62,75,55,21.3,Low
1425,58,82,49,77,34.7,Medium
1426,58,77,78,68,31.3,Medium
1427,97,98,54,39,17.1,Low
1428,62,99,40,46,32.9,Medium
1429,55,58,68,50,42,Medium
1430,55,59,59,57,42.8,Medium
1431,68,35,59,89,41.6,Medium
1432,47,84,59,68,37.4,Medium
1433,67,55,69,58,37.1,Medium
1434,64,66,41,62,40.2,Medium
1435,97,40,63,77,28.9,Low
1436,98,96,43,32,20.2,Low
1437,64,77,54,58,34.7,Medium
1438,52,67,66,55,40.4,Medium
1439,53,43,63,41,49.2,Medium
1440,58,59,80,58,37.3,Medium
1441,54,35,30,40,57.9,Medium
1442,54,68,43,77,41.7,Medium
1443,60,46,60,64,43.8,Medium
1444,47,60,83,49,41.7,Medium
1445,95,54,82,92,20.2,Low
1446,84,86,52,97,20.5,Low
1447,83,81,88,67,18.2,Low
1448,93,39,74,97,26.6,Low
1449,67,88,30,49,35.9,Medium
1450,84,84,97,78,14,Low
1451,55,95,69,22,33.5,Medium
1452,63,76,91,84,25.4,Low
1453,51,60,53,86,42.4,Medium
1454,53,48,74,84,41.2,Medium
1455,69,82,71,24,31.2,Medium
1456,71,79,79,46,27.5,Low
1457,86,97,95,53,12.2,Low
1458,58,85,47,62,35.7,Medium
1459,44,64,86,84,37.6,Medium
1460,68,97,58,73,24.8,Low
1461,41,84,83,83,33.5,Medium
1462,89,48,50,60,34,Medium
1463,89,60,87,94,19.6,Low
1464,63,73,40,60,38.9,Medium
1465,97,73,44,58,24.7,Low
1466,56,49,80,86,38.3,Medium
1467,81,79,38,69,29.4,Low
1468,66,99,74,76,21.5,Low
1469,88,33,42,78,38.7,Medium
1470,42,47,46,51,54.8,Medium
1471,87,49,55,69,32.6,Medium
1472,57,55,41,25,50,Medium
1473,60,96,50,22,35,Medium
1474,78,52,83,72,29.4,Low
1475,40,52,70,30,51.4,Medium
1476,46,44,99,58,42.8,Medium
1477,84,48,53,29,38.5,Medium
1478,62,48,86,71,36.5,Medium
1479,55,52,78,40,42.8,Medium
1480,50,44,86,44,45.2,Medium
1481,74,50,89,26,35,Medium
1482,80,68,52,44,32.8,Medium
1483,78,52,67,61,33.7,Medium
1484,94,72,83,97,14.5,Low
1485,61,97,35,94,30.1,Medium
1486,74,85,92,56,20.9,Low
1487,93,55,39,99,28.6,Low
1488,72,64,42,93,34.3,Medium
1489,82,60,89,22,29.2,Low
1490,84,96,42,65,22.7,Low
1491,75,47,60,92,34.7,Medium
1492,81,59,59,96,28.5,Low
1493,97,54,79,83,20.9,Low
1494,79,90,96,32,19,Low
1495,67,49,52,21,46,Medium
1496,99,80,79,88,11.8,Low
1497,88,76,68,91,19.3,Low
1498,50,77,83,85,31.8,Medium
1499,44,82,82,76,33.8,Medium
1500,57,45,85,69,39.8,Medium
1501,43,91,55,50,39.5,Medium
1502,77,34,43,20,48.4,Medium
1503,70,65,56,87,32.6,Medium
1504,63,61,88,86,30.3,Medium
1505,69,62,83,46,32.6,Medium
1506,78,35,95,78,31.5,Medium
1507,99,66,90,55,17.1,Low
1508,70,31,39,55,49.4,Medium
1509,51,47,53,71,47.8,Medium
1510,42,54,74,97,42.5,Medium
1511,69,90,77,29,27.1,Low
1512,47,51,67,36,48.9,Medium
1513,91,54,96,25,25.7,Low
1514,92,82,84,40,17.8,Low
1515,49,32,71,55,51.1,Medium
1516,63,80,33,64,37.8,Medium
1517,40,80,64,32,44,Medium
1518,88,97,65,45,18.2,Low
1519,57,72,78,56,34.4,Medium
1520,80,89,37,38,30.1,Medium
1521,91,75,40,58,27.3,Low
1522,61,37,84,90,38.7,Medium
1523,70,60,83,20,35.4,Medium
1524,66,31,51,93,44.8,Medium
1525,55,50,79,88,38.4,Medium
1526,88,81,40,74,25.1,Low
1527,57,55,38,23,50.8,Medium
1528,50,72,93,75,32.3,Medium
1529,57,81,35,57,40.2,Medium
1530,43,68,87,71,37.9,Medium
1531,79,36,74,51,37.7,Medium
1532,49,52,92,29,43.5,Medium
1533,69,63,99,60,27.7,Low
1534,43,40,60,39,54.9,Medium
1535,47,79,49,70,40.7,Medium
1536,56,65,37,86,42.1,Medium
1537,74,88,57,68,25.8,Low
1538,44,89,96,58,30.7,Medium
1539,66,61,78,87,31,Medium
1540,76,38,88,50,35.6,Medium
1541,46,34,78,87,47.1,Medium
1542,72,39,32,30,50.1,Medium
1543,57,30,51,79,50.1,Medium
1544,95,84,60,53,19.5,Low
1545,94,72,82,25,21.9,Low
1546,93,68,40,33,31.1,Medium
1547,77,40,51,99,37.1,Medium
1548,95,75,58,82,19.7,Low
1549,67,48,45,62,43.6,Medium
1550,91,51,77,30,29.9,Low
1551,54,83,34,55,41.2,Medium
1552,99,40,78,93,23.5,Low
1553,62,67,44,69,39.4,Medium
1554,71,76,59,62,30.8,Medium
1555,48,81,69,40,38.7,Medium
1556,96,35,58,89,30.6,Medium
1557,69,33,54,37,48,Medium
1558,68,83,41,31,36.6,Medium
1559,71,98,44,93,24.1,Low
1560,74,60,64,81,31.5,Medium
1561,98,96,61,94,10.4,Low
1562,57,93,53,20,36.7,Medium
1563,68,89,89,85,19.8,Low
1564,87,35,62,21,40.2,Medium
